comment_id,event_id,text,llm_stance,is_trash,verified_label,notes
cmt_education_037_0184_r05,education_037,"Lý Quán Du đi thi là đam mê, sở thích ??? Má nghe nực cười vc, nếu ko có lợi j thì mắc j t đi thi. Cái đáng nói ở đây là những b nếu ko có giải thì cũng nên có phg án cho những bạn đó, chứ bây h bắt ngta đánh đổi xong ko đc j à ? Cả mớ tgian lẫn tiền bạc chứ nghĩ lại gói gọn bằng câu ""đam mê, sở thích"" là xong à ? Nghĩ ai cũng có giải hay sao mà thở ra 1 câu "" all in""  nhẹ nhàng vậy ?",tiêu cực,False,,
cmt_education018_0042_r01,education_018,"Anonymous participant 109 Luật Thủ đô xong là nó đc áp dụng, nhưng chưa biết là trường nào sẽ phải đi thôi. Trước mắt sẽ kết hợp 2 chủ trương: 1 là gộp các trường nhỏ vào trường lớn (VD: SP 2 về SP 1), 2 là bê cả khối di dời đi chỗ khác.",trung lập,False,,
cmt_education_037_0192,education_037,"Tuyệt vời, bỏ cái này là rất nên",tích cực,False,,
cmt_education_015_0030,education_015,Cái này mà chuyển thành bệnh viện thì đẹp,ý kiến riêng,False,,
cmt_education_020_0249,education_020,"Khó thì khó chung mà, tính điểm thì tính từ trên xuống dưới :)) ai cao hơn thì thắng thôi",trung lập,False,,
cmt_education_040_0092,education_040,"thời đại 4.0 rồi, tin học cũng cần được trở thành môn bắt buộc",tích cực,False,,
cmt_education_017_0700,education_017,Thế thì p chuẩn bị thêm cáng vs xe cứu thương 🥲,tiêu cực,False,,
cmt_education_017_0514,education_017,"Nhà tôi đứa 2k7 thi tốt nghiệp đã ối dồi ôi rồi 
Gặp ngay đứa thứ 2 lại là 2k9 điệu này chắc tôi lại phải đút vào xong đợi thi dễ ruif mới đẻ tiếp 😂😂",trung lập,False,,
cmt_education_037_0009_r15,education_037,Đoàn Huấn chúc mừng bạn không sai còn tôi thì không chắc,trung lập,False,,
cmt_education007_0053_r05,education_007,"Duyen Tran luật gduc chỉ công nhận ths/ts là chương trình đào tạo sau đại học chính thống bác ạ, còn bsnt/ck1,2 của mình đang khập khiễng so với thế giới. Chương trình đào tạo sđh của byt vẫn luôn do bộ nhà quản lý, e nói ở đây là bộ mình nên chuẩn hoá lại chương trình đào tạo. E lấy ví dụ như ở mĩ họ chỉ có bắt buộc bsnt với tất cả bs sau tốt nghiệp-> tiếp đó học ck sâu, và đa số các nước em tìm hiểu sơ sơ đều theo hệ thống này, chỉ có ở ta có bsnt/ck1,2 thôi ạ. Nếu bác thấy bất cập quá thì có thể tìm hiểu thêm nhé ạ.",trung lập,False,,
cmt_education017_0002_r41,education_017,Ni Nguyen  năm nay Tiếng Anh dễ dữ chưa .?,trung lập,False,,
cmt_education018_0017_r05,education_018,"Hoàng Hoàng Bùi bác ơi như cháu sv lên hn c thấy hơn ở quê mỗi tiền trọ chứ h svien về quê ăn uống vẫn thế mà bọn cháu học ở quê ai muốn làm thêm vẫn làm bác ạ chỉ quá bất tiện trong cviec,rồi ít việc làm lương thấp hơn hn mà ngta bảo thanh niên sv lên hn học tập lập nghiệp chứ ai lại về quê đâu bác, tuổi thanh niên bọn cháu lên phố thị ptrien đc bản thân hơn cả trong học tập lẫn cuộc sống chứ ạ",trung lập,False,,
cmt_education_018_0032,education_018,Rất hợp với quy mô dân số hiện nay,trung lập,False,,
cmt_education017_0010_r02,education_017,gọi là đầu tư cho bvien,tích cực,False,,
cmt_education_037_0160,education_037,Công bằng nào cho 2k7,tiêu cực,False,,
cmt_education_037_0223_r03,education_037,"Phạm Dũng Còn là vì có quyền, có thế nữa. Học ngu, rớt công lập phải vào dân lập, vậy mà học bạ 3 năm 10, 11, 12 thì đẹp như mơ. Điều kỳ diệu như chuyện thần tiên vẫy.",tiêu cực,False,,
cmt_education011_0002_r14,education_011,"Chinh Loe bn đừng nghĩ ai cũng như bn lớn đầu rồi đi cmt phải mang não đi theo. Bộ bố mẹ ngta có tiền là ko đc nói à, cũng nhờ bố mẹ có tiền cưng chiều từ nhỏ dạy dỗ đàng hoàng chử ko cũng là món ăn của mấy loại như bn thôi.",tiêu cực,False,,
cmt_education_017_0032,education_017,Viết văn trên máy k có mood - t gõ máy bằng 2 ngón tay thì nào xong???,tiêu cực,False,,
cmt_education007_0026_r08,education_007,Lâm Lệ Quyên còn bạn cảm thấy ko hài lòng đối với bạn thì bỏ qua cmt của tôi chứ toxic làm chi,trung lập,False,,
cmt_education_007_0035,education_007,Thì đúng là như vậy mà.,tích cực,False,,
cmt_education_017_0314,education_017,Ông đùa tôi akkk bgd???????,tiêu cực,False,,
cmt_education_017_0647,education_017,"Như vậy ảnh hưởng tâm lý những môn thi sau, thật bất cập. 🤨",tiêu cực,False,,
cmt_education_020_0030,education_020,"Mời bgd vào làm bài thi đi ,rồi sẽ rõ cháy nhà ra mặt chuột",tiêu cực,False,,
cmt_education011_0032_r01,education_011,"Hang Nguyen 
hơn chục cô giáo và cả HS mặc đồng phục mà ,cứ cãi, sợ thật, vừa xem bên Tin nóng 24/7",tiêu cực,False,,
cmt_education018_0004_r06,education_018,EmpatheticBeet7563 đang thuộc bộ nội vụ thì khó đi lắm,trung lập,False,,
cmt_education017_0010_r02,education_017,Lpczo OnlyFlans IELTS thi máy tính khó vãi đái,tích cực,False,,
cmt_education013_0014_r01,education_013,Harry Trần tg cái cen group của ổng mà,rác,True,,
cmt_education_017_0213,education_017,Giống như thi bằng lái xe rồi,trung lập,False,,
cmt_education_017_0146,education_017,Cho em chạy đi thi đi,trung lập,False,,
cmt_education011_0002_r01,education_011,Hoàng Mỹ Thuận chắc thấy cam cười cười như ai đang nhìn,trung lập,False,,
cmt_education017_0012_r05,education_017,Ngoc Hann hết cứu..nhớ tới cô mình:(,rác,True,,
cmt_education009_0001_r01,education_009,Ly Crab chăn trâu chơ,ý kiến riêng,False,,
cmt_education_007_0180,education_007,Quá  chuẩn,tích cực,False,,
cmt_education011_0003_r01,education_011,Trần Nam Dũng mình xin video vs,rác,True,,
cmt_education_038_0122,education_038,Tiếng anh cũng không bằng tiếng mẹ đẻ,tiêu cực,False,,
cmt_education_037_0212,education_037,Kg lo học để có kết quả tốt xét học bạ học giỡ thi mai mắn hên xui có đậu đại học vô biết gì mà học lúc đó có bằng đi làm cũng kg có kiến thức mà làm,tiêu cực,False,,
cmt_education_007_0023,education_007,"K ấy chuyên khoa sâu 1, chuyên khoa sâu 2",trung lập,False,,
cmt_education_011_0244,education_011,Mấy cô nớ nên coi lại bản thân dâng hiến rứa thằng nào ko ăn,tiêu cực,False,,
cmt_education_007_0214,education_007,"Huhu em muốn quay xe, có thể nào cho thi nội trú k giới hạn năm tốt nghiệp k😭",trung lập,False,,
cmt_education_037_0042,education_037,Nên bỏ chỉ có vậy mới công bằng,tích cực,False,,
cmt_education020_0030_r02,education_020,"Hạnh Nguyễn tụi nó đề khó thì than, đề dễ thì chê, đề bình thường bảo rập khuôn, đề sáng tạo thì chửi =))))",trung lập,False,,
cmt_education_017_0211_r01,education_017,Nguyễn Trọng Đại gõ word thằng nào gõ chậm thì tèo :)),trung lập,False,,
cmt_education_017_0559,education_017,Thế thì tốn máy tính lắm,tiêu cực,False,,
cmt_education011_0002_r05,education_011,Nguyễn Ngọc Tiến mấy loại đấy dễ gặp nghiệp lắm nên là mắt có vấn đề cũng có ngày thôi😏,tiêu cực,False,,
cmt_education_009_0178,education_009,"Thu Ha từ hồi m còn đi học cho tới nay chưa bao giờ m ủng hộ đội cờ đỏ, sao đỏ và m cũng chưa bao giờ có tên trong đội đó. Cứ xem các bạn học sinh hoan hỉ vì hôm nay m đc đi trực sao đỏ, hôm nay đc có tí quyền, đc ghi sổ, đc bắt bẻ, đc các bạn ""xin xỏ"". Đến con của mình: 1 đứa lớp 11 và 1 đứa lớp 4, m ko cho chúng nó đi trực sao đỏ, cô giáo bảo thì viện cớ và xin phép cô ko đi.",trung lập,False,,
cmt_education_007_0100,education_007,Không nhầm bsnt có 2 bằng ths và ck1 thì phải,trung lập,False,,
cmt_education_011_0369,education_011,Nó có phải thần thánh đâu nó là người mà,tiêu cực,False,,
cmt_education_037_0002_r07,education_037,Nhung Nguyên là do con bạn học thật nên bạn thấy gian nan thôi. Nhiều trường hợp đâu học thật đc như con bạn nhưng điểm vẫn đẹp. Ko công bằng ở chỗ đó á,tiêu cực,False,,
cmt_education_007_0339,education_007,"Tôi không trong ngành y,nhưng khi đi khám chữa bệnh tôi rất tin tưởng bác sỹ nội trú ,bác sỹ chuyên khoa 1 ,bác sỹ chuyên khoa 2 !",tích cực,False,,
cmt_education_004_0084,education_004,Gương sáng ngành giáo dục,tích cực,False,,
cmt_education_002_0016,education_002,IELTS còn được quy đổi ra điểm được không ạ,trung lập,False,,
cmt_education007_0053_r08,education_007,"Việt Dũng không bác, ck2 k lên được gs/pgs đâu ạ, đa số các bác học xong ck2 mà muốn tiến nữa chỉ còn đường quay ra hc ts rồi sau lên gs/pgs. Các viện tuyến trung ương bổ nhiệm cũng ưu tiên hệ ths/ts, gs/pgs hơn ạ. Hơn nữa thực tế đi học cho thấy về thời gian thực hành thì ths/ts cũng không khác gì ck1,2 nhiều khi còn hơn ấy ạ, và họ còn phải làm thêm luận văn nữa nên đầu vào đầu ra hiện nay đang khó hơn ck1,2.",tiêu cực,False,,
cmt_education_038_0136,education_038,thanks,tích cực,False,,
cmt_education_011_0263,education_011,tại vì cái đó cả thôi kkkk,trung lập,False,,
cmt_education018_0018_r01,education_018,:),trung lập,False,,
cmt_education_014_0016,education_014,"Đơn vị tổ chức cuộc thi đã có văn bản phản hồi bạn M.C. Theo đó BTC đã hủy bài thi gian lận giống tới 86% xem chi tiết tại

https://m.facebook.com/story.php?story_fbid=591308269871715&id=100069776410903&sfnsn=mo&mibextid=RUbZ1f",rác,True,,
cmt_education020_0002_r01,education_020,Trần Đông Anh bỏ bộ cũng đc,ý kiến riêng,False,,
cmt_education_011_0269,education_011,Loạn luân à,tiêu cực,False,,
cmt_education_017_0642,education_017,"Đề thi,kết quả,điểm…chết 3 lần trong 1 buổi.thế hệ học trò chết đi sống lại",tiêu cực,False,,
cmt_education_005_0010,education_005,Cô ơi cô!,rác,True,,
cmt_education_018_0101,education_018,Ý tưởng này tuyệt vời ạ.,trung lập,False,,
cmt_education_018_0065,education_018,Đừng dự kiến nữa hãy làm luôn đi ạ. Chứ HN thiếu trường cấp 3 trầm trọng. Giờ  k hộ khẩu dc thi cấp 3 tại HN thì đã thiếu nay còn thiếu trường hơn nữa.,trung lập,False,,
cmt_education_009_0074,education_009,"Mình nghĩ thằng học sinh kia cũng rất có thể dạng mất dạy thật, ít ra vì 3 lý do:

1. Để khi một người nói xấu bạn, mà người còn lại lập tức tin không kiểm chứng, thì khả năng rất cao là trước đó người kia đã thật sự nhìn thấy cách bạn hành xử hệt vậy. Cho nên trong chuyện trên, hoặc là bà cô kia cá nhân ghét đứa học trò, hoặc là thật sự bà ta từng thấy đứa học trò này chửi rất bậy, hoặc từng chửi cha mẹ ai đó.

2. Một đứa trẻ 11 tuổi, tuy chưa đủ trưởng thành để biết lập luận, phân tích, nhưng đã đủ lớn để lên tiếng thanh minh nếu mình bị oan, nhất là khi thấy người khác đang nói dối. Nếu đứa học trò kia thật sự không chửi mẹ của bạn, thì chắc chắn sẽ không bao giờ chấp nhận hình phạt như vậy, dù có bị đe dọa đến mức mời phụ huynh, bởi với bọn trẻ phụ huynh là cứu cánh của chúng trong những tình huống này. Huống hồ gì trong lớp có rất nhiều nhân chứng. Nếu đứa học trò kia thật sự không làm, thì chắc chắn sẽ có nhiều học trò khác lên tiếng minh oan giúp.

3. Theo như bài báo đề cập, sau khi bị tát hơn 200 cái, thì đứa học trò kia đã lên tiếng ""chửi đổng"" trước khi ăn cái tát cuối cùng. Dù không biết chắc nhưng có lẽ ai cũng hiểu đó là một lời chửi thề. Dù sao đây cũng chỉ là một luận điểm không vững chắc, vì rất có thể đứa trẻ kia thật sự bị oan, và bị tát rất đau nên đã thốt lên những tiếng không hay kia. Nhưng cũng không thể loại trừ khả năng, đó là một đứa trẻ thật sự hỗn láo, ngỗ nghịch, sau khi chịu phạt để chứng tỏ sự ương bướng của mình nên tiếp tục làm lại hành động cậu ta đã làm trước đó.

Đó chỉ là một khả năng, dựa theo cảm nhận của mình. Nhưng mình thật sự nghĩ rằng, thời này, đã làm giáo viên thì không ai có một trái tim của loài cầm thú như các bạn vẫn nghĩ. Đúng là vẫn có một bộ phận thiểu số, khi dạy học lại để cảm xúc riêng tư ảnh hưởng đến cách đối xử, giáo dục học sinh, nhưng hầu hết thì chẳng ai lại muốn thù ghét, hành  hạ những đứa trẻ mình dạy. Hầu hết những trường hợp lên báo vẫn là vì những đứa trẻ kia có những lỗi sai, từ nhẹ đến cực kì nghiêm trọng. Chỉ là có một số giáo viên áp dụng những phương pháp giáo dục quá CỰC ĐOAN, nên có những hình phạt cực kỳ sai trái. Bà giáo viên trên này cũng không phải ngoại lệ, dù đứa trẻ có oan hay không, thì cách phạt của bà ta là hoàn toàn sai và không thể chấp nhận được. Nhưng nguyên nhân sâu xa, vì sao bà ta cho rằng đứa trẻ kia xứng đáng chịu hình phạt trên,  thì chúng ta vẫn nên suy nghĩ lại",trung lập,False,,
cmt_education_037_0217_r01,education_037,"Bộ GD đã tối ưu đề thi để vừa đảm bảo chất lượng, vừa phân hóa thí sinh một cách hợp lý, có tiêu chí rõ ràng cho việc đậu tốt nghiệp và đậu đại học. Tách ra chỉ làm thêm áp lực, tốn kém.",tích cực,False,,
cmt_education001_0003_r01,education_001,Phan Thế Hoài cũng như cách mạng thôi; chỉ có bạo lực mới giải quyết được.,rác,True,,
cmt_education_007_0258,education_007,Tốt nhất là đào tạo tín chỉ,tích cực,False,,
cmt_education011_0003_r02,education_011,Trần Thanh Lâm nữ chữa là Cô nha nha nha,rác,True,,
cmt_education_038_0138,education_038,Like,tích cực,False,,
cmt_education_017_0487,education_017,Nguyễn Thị Thanh Thảo tới công chuyện :)),rác,True,,
cmt_education_011_0251,education_011,Thầy ni có lối đi riêng,trung lập,False,,
cmt_education005_0003_r01,education_005,Nguyễn Vĩnh quậy banh nóc liền b,trung lập,False,,
cmt_education_005_0278,education_005,Hs làm đúng cô vui còn ko hết sao lại sửa thành sai nhỉ.,tiêu cực,False,,
cmt_education011_0046_r01,education_011,Hà Tịch kiểu muốn con học giỏi phải yêu thầy hiệu trưởng,tiêu cực,False,,
cmt_education_011_0387,education_011,Hình ảnh có đầy đủ sao phải che mặt,trung lập,False,,
cmt_education_011_0290,education_011,Thày Hiệu Trưởng truyền thụ tư tưởng đạo đức kách mạng cho các cô giáo đảng viên trường 😂,tiêu cực,False,,
cmt_education_017_0203,education_017,Thi 2 ngày chắc đột quỵ từ môn đầu tiên,tiêu cực,False,,
cmt_education_039_0028,education_039,Bảykabảyka Gặpbốnbachínchín vài thí sinh tưởng rớt mà lại được web báo đỗ 😎,tích cực,False,,
cmt_education009_0081_r20,education_009,Lê Nữ Lệ Quyên ngủ đi kể bạn Huy bạn ak múc chừ,rác,True,,
cmt_education007_0023_r02,education_007,"Trần Tú có nhà nước với bệnh nhân chịu, kaka
Mà giới BS cũng khổ nữa, học học mãi để có danh hiệu, xong hết mẹ nó thanh Xuân, kaka",trung lập,False,,
cmt_education_017_0605,education_017,Lại làm chuột bạch,tiêu cực,False,,
cmt_education_037_0009,education_037,Xét học bạ 3 năm là cả 1 quá trình nỗ lực từng ngày của các con. Tại sao phải bỏ???,tích cực,False,,
cmt_education_011_0015,education_011,Góp tiền học phí để lấy làm phòng dịt nhau à,tiêu cực,False,,
cmt_education_007_0148,education_007,Có cái bộ sgk còn chưa thống nhất còn bày vẻ thêm. Vãi cả bộ.,trung lập,False,,
cmt_education_009_0278,education_009,"Không cần nói nhiều, đem cái bản mặt con cô giáo này tát đủ 231 cái là xong.",tiêu cực,False,,
cmt_education_004_0097,education_004,không phải cái gì cũng đớp đc đâu nha mấy khầy👏👏👏,tiêu cực,False,,
cmt_education_019_0020,education_019,cháu t hoc cấp 2 để máy tính gần triệu bạc trong lớp.ra ngoài học lúc lên bị mất.nói giáo viên.giáo viên bảo của tự giữ mất ráng chịu.phát ngôn như l.,rác,True,,
cmt_education_037_0325,education_037,Trung Tran nên khog =)))),rác,True,,
cmt_education_007_0360,education_007,"BS, CKI ThS, CK2 TS…. đều hay cả, nhưng có khác biệt. Vấn đề luôn là chất lượng. Nói về chất lượng thì hệ nào cũng tùy thuộc vào các nhóm nghiên cứu có những báo cáo giá trị và thiết thực. Đó chính là vai trò của BS ThS và BS TS.",ý kiến riêng,False,,
cmt_education_004_0061,education_004,Chúc mừng thầy đã quay vào ô song sắt,tích cực,False,,
cmt_education_037_0034,education_037,Mong bỏ lâu rồi chứ ko phải giờ,tích cực,False,,
cmt_education_040_0024,education_040,Con mình học tin từ lớp hai và tin cũng là môn thi trong các hk .cho các bé tiếp cận và học sớm môn này rất tốt. Khi tham gia các kỳ thi trên máy con thao tác rất nhanh,tích cực,False,,
cmt_education020_0003_r01,education_020,Tiêu Lan nhìn để chưa? Nếu đêt thi tn thì 5 cầm chắc phần cơ bản. Còn lại để phân loại hs thi đh. Riêng phần này khó là khó chung. Điểm sàn lại giảm thôi chứ có gì mà kêu,trung lập,False,,
cmt_education_005_0296,education_005,Gì mà ớn vậy ko biết. Mất niềm tin vào những người mang danh nhà giáo quá. Cô giáo ấy thật đáng sợ.,tiêu cực,False,,
cmt_education_009_0105,education_009,"""Đọc tin 231 cái tát, tôi không quan tâm nhiều đến mụ giáo viên, mụ ấy cũng là một phế phẩm có độ tuổi gần với thế hệ của tôi, tôi chán không muốn nghĩ tới. Còn 23 đứa học sinh lớp 6 kia! Những đứa trẻ 12-13 tuổi. Cái tuổi mà người Do Thái làm lễ trưởng thành cho con trai họ, nhắc nhở nó về trách nhiệm của một người sắp trở thành người lớn, trách nhiệm phải nỗ lực trở thành một người tốt. Tuổi đó tôi đã sớm nổi loạn, đã biết tranh luận với thầy cô, với những người lớn khác để bảo vệ ý kiến của mình. Tại sao trong 23 đứa trẻ (có thể đa số đã bắt đầu dậy thì), không có đứa nào từ chối thực thi hình phạt 10 cái tát được giao? Nhất là những đứa có thứ tự thi hành về cuối, lúc đứa bạn chịu phạt đã đến mức khó thể chịu nổi. Nếu đứa phải đánh là con tôi, thứ tự từ 10 trở đi là tôi sẽ rất sợ nó, tôi sợ tôi đang nuôi con của Satan trong nhà ấy chứ!

Thành tích là cái cớ rất ít liên quan trong vụ này. Khoái cảm hành hạ người khác của mụ giáo viên là bệnh tâm thần của cá nhân mụ ấy. Và thái độ thực thi tội ác một cách ngoan ngoãn của 23 đứa trẻ kia không phải để lấy thành tích hay điểm số! Nó cũng là một kiểu đồng lõa, máu lạnh. Nó là trạng thái tâm lý gì? Tôi chưa xác định được.

Và những người lớn chúng ta, phải làm gì với 23 đứa trẻ sắp lớn đó đây?"" FB Han Phan",tiêu cực,False,,
cmt_education_037_0001_r03,education_037,"Nguyễn Tấn Vân Xuân thế công bằng ở đâu cho những bạn học trg chuyên, thi hsg, đi nckh,...",tiêu cực,False,,
cmt_education_037_0285,education_037,"tốt nghiệp 12 là xong. Mỗi trường sâu 12, trung cấp, đến ĐH, chủ động tô chức thi,....Y, kĩ thuật, xã hội...",ý kiến riêng,False,,
cmt_education_018_0214,education_018,Trường U triều khúc thế này đi rồi🗿,rác,True,,
cmt_education_037_0125,education_037,Rất hoan nghênh và hoàn toàn đồng ý.,tích cực,False,,
cmt_education007_0026_r14,education_007,Lâm Lệ Quyên mình đang trả lời cm của bác Nhất Đặng kia mà bạn 😂 còn ai đã đi học SĐH rồi thì thấy Ck1 và Ths chương trình đào tạo gần như tương tự nhau mà 😳,tích cực,False,,
cmt_education011_0002_r01,education_011,Người tham gia ẩn danh 798 Tran Gia Bao wow,trung lập,False,,
cmt_education_018_0282,education_018,"Chi phí sẽ rẻ hơn ở HN! Đỡ phải đi làm thêm nhiều hơn! Cái gì cũng có được và mất, vui vẻ đón nhận và tận hưởng nhé các cháu!",trung lập,False,,
cmt_education_011_0296,education_011,Việt nam gần loạn rồi,tiêu cực,False,,
cmt_education018_0029_r02,education_018,Người tham gia ẩn danh 501 thấy tiềm năng lắm :')))),trung lập,False,,
cmt_education_005_0113,education_005,"Cô giáo nà mayy  moi làm giáo viên thôi, chứ làm hiệu trưởng thì lạm quyền đến nhiều lĩnh vực khác nữa kkk",tiêu cực,False,,
cmt_education016_0006_r04,education_016,"Huyền Khánh Phạm  thật ý, t nghĩ đa số 2k8 sẽ rớt vì cái này nếu giữ nguyên. Văn thì có thể qua đc chứ toán là ối dồi ôi... Mấy môn kia 8 9 để gánh toán 7 điem nhưng h cx đi. Hôm nay thi toán 8 đ thì hôm sau thi 2 môn kia sao cho dưới 8 điểm để còn cơ hội, trên 8 là rớt à ?? :))",tiêu cực,False,,
cmt_education011_0001_r09,education_011,"Hoàng An thì ko phải giáo viên,ko phải hiệu phó,ko phải hiệu trưởng...thì chỉ có thể là chủ tịch🤣🤣",trung lập,False,,
cmt_education_018_0178,education_018,BA khóc được rồi,trung lập,False,,
cmt_education_018_0222,education_018,Cho ngôi trường T ở Nguyễn xiển đi luôn đi,trung lập,False,,
cmt_education020_0004_r08,education_020,Đỗ Đức Dũng 🙏🏻🙏🏻🙏🏻🙏🏻,tích cực,False,,
cmt_education011_0004_r09,education_011,"Trường THPT giàu lắm, Sĩ số hs nhiều. K giống THCS đâu. Đúng là làm vua k muốn, muốn nuốt...",rác,True,,
cmt_education_011_0261,education_011,Tại vì cô đẹp quá ì 🙃,trung lập,False,,
cmt_education_038_0065,education_038,Tán thành,tích cực,False,,
cmt_education020_0004_r08,education_020,TienTuyen Cao bạn nói rất chuẩn,tích cực,False,,
cmt_education011_0008_r01,education_011,Hà Đào ht đứng đầu c.c.c ấy. Thằng đứng đầu ngồi ngoài kia kìa,ý kiến riêng,False,,
cmt_education_005_0179,education_005,"Thường thì khi sửa họ sẽ nâng chứ ít ai thần kinh mà đi hạ. Cái "" thần kinh"" này có lẽ để mời học sinh đến để cô phụ đạo.",ý kiến riêng,False,,
cmt_education_017_0196,education_017,2009 lại là quân tốt thí nghiệm rồi 😂,tiêu cực,False,,
cmt_education_011_0617,education_011,"Mấy mẹ nghĩ cặp được hiệu trưởng đời sẽ sang trang mới,rồi sau chắc về đá thằng chồng quá.
Mọi người theo dõi để ý thì sẽ thấy một số phụ huynh rất tự nhiên, nhiw là đã qh nhiều lần rồi.",tiêu cực,False,,
cmt_education011_0006_r22,education_011,"Phong Lâm trường tư, chủ tịch là người bỏ tiền ra xây trường, hiệu trưởng chỉ làm thuê quản lý",trung lập,False,,
cmt_education_017_0157,education_017,Lại làm thí nghiệm 😌😌😌,rác,True,,
cmt_education_007_0222,education_007,"Tôi đồng ý, bác sĩ nội trú,CK1,CK2, thực chất thì chứng chỉ nghề nghiệp chuyên sâu thôi",trung lập,False,,
cmt_education_011_0124,education_011,Công nghệ 6.0 rùi chuyện thầy cô giao lưu là chuyện thể hiện quyền bình đẳng kg phân biệt giai cấp thầy cô,trung lập,False,,
cmt_education_037_0271,education_037,Nhân đây cho em hỏi khi nào Sở giáo dục và đào tạo TPHCM  chấn chỉnh việc dạy thêm và học thêm? Cấp 1 còn dạy thêm là bản thân cá nhân tôi nhận thấy quản lý chưa chặt chẽ.,ý kiến riêng,False,,
cmt_education015_0017_r02,education_015,"Năm Ct /  tk ảo , nói vs m cho phí lời",rác,True,,
cmt_education_020_0306,education_020,Học thật thi tạch 🤣🤣🤣 tưởng giảm áp lực,tiêu cực,False,,
cmt_education_017_0443,education_017,Nhà phân phối máy tính nào sẽ đc thầu đây ?,tiêu cực,False,,
cmt_education_005_0063,education_005,"Mời Hiệu trưởng giải trình. 
Hiệu trưởng không giải trình nổi thì nên đuổi Hiệu trưởng đi. 
Lãnh đạo kiểu gì như vậy???",tiêu cực,False,,
cmt_education017_0003_r07,education_017,Ngọc Huyềnn 😂,rác,True,,
cmt_education007_0015_r04,education_007,BS.Nguyễn Trung Kiên ý kiến hay bác ạ. Phổ cập thạc sĩ toàn ngành. Đỡ cãi nhau =)))),trung lập,False,,
cmt_education_017_0110,education_017,Bên địa điểm thi có hỗ trợ bình ô xi với giường k ạ? Em sợ thi xong em bất tỉnh,tiêu cực,False,,
cmt_education_037_0228,education_037,"Lê Quỳnh Hoa , khỏi cần học bạ thầy cày đc cho trò😁😁",rác,True,,
cmt_education013_0014_r11,education_013,"Tuan Anh Dang đã dị, làm đơn tố liền đi ông",rác,True,,
cmt_education_018_0074,education_018,"HN giờ thừa đầy các trụ sở sau sát nhập mà, không chuyển đổi mục đích sử dụng thì để làm gì chứ.",trung lập,False,,
cmt_education_037_0265,education_037,Vậy mới công bằng,tích cực,False,,
cmt_education_039_0035_r01,education_039,"Marjorie Lyra trường mới tu sửa lại mà, kiến trúc đậm chất châu âu :-)",tích cực,False,,
cmt_education018_0018_r02,education_018,Bùi Bẩy xây thêm ở các tỉnh khác hoặc ngoại thành để giảm tải chứ chuyển đi thì người dân thủ đô lại phải ra ngoại thành hay đi các tỉnh khác để khám chữa bệnh ạ,trung lập,False,,
cmt_education018_0004_r09,education_018,"Làm nhanh như tách tỉnh thì tốt, chuyển trường đại học dễ gấp 100 lần nhập tách tỉnh,sao nghe chuyên trường đh ra ngoài cả chục năm rồi",trung lập,False,,
cmt_education018_0060_r14,education_018,"tr má k biết dỡn thì ngậm mồm lại, nghe bn nói ngứa chim vcl",trung lập,False,,
cmt_education_037_0231,education_037,Cách xét tuyển tổng hợp của BK TPHCM là ok nhất. Không bỏ sót năng lực nào của hs hết,tích cực,False,,
cmt_education_011_0216,education_011,Họ đang luyện loại vo công ji thế,trung lập,False,,
cmt_education_040_0179,education_040,Nguyen Viet Ha mất gốc hờ tờ mờ lờ,rác,True,,
cmt_education_011_0371,education_011,Ổng lấy cái khăn  ông che cam mà sao nó trật qua 1 bên nó lòi te le hột me,tiêu cực,False,,
cmt_education017_0014_r02,education_017,"Băng Lưu văn mà cho thi máy thì được cái là đỡ bị trừ điểm sai chính tả hay mấy cái lặt vặt, chứ vừa nghĩ vừa gõ phím vừa canh tgian thì đúng là làm khó nhau quá í, chưa kể lỡ có nhiều bạn tốc độ gõ k oce lắm nữa thì khóc hết nước mắt luôn í",trung lập,False,,
cmt_education_018_0100,education_018,Đúng,trung lập,False,,
cmt_education007_0002_r02,education_007,"Dương Phạm Mục đích là chữa bệnh, để chữa được bệnh phải biết nguyên nhân gây bệnh, để biết nguyên nhân gây bệnh thì phải có tri thức y khoa. Ví dụ bệnh lao thì biết triệu chứng, nhưng để xác định chính xác thì phải làm các xét nghiệm phải có tri thức y khoa để biết làm đúng, hướng dẫn đúng, lập kế hoạch tổ chức và điều trị đúng. Như vậy điều cần thiết nhất là tri thức y khoa, là tích lũy tri thức từ những nghiên cứu được thế hệ các nhà khoa học chứng minh rõ ràng đúng đắn chứ không lừa đảo mập mờ như y học cổ truyền hay có tên gọi là y học phương Đông.",trung lập,False,,
cmt_education009_0035_r09,education_009,Bà này mà gặp tao tao chốt cho vào mồm thì đéo xịt phát nào,tiêu cực,False,,
cmt_education007_0015_r03,education_007,"Thạc sỹ nghiên cứu, giảng dạy nhưng anh cũng phải giỏi thực hành thì mới có cơ sở thực tiễn để giảng dạy được chứ. Vì vậy, thạc sỹ của ngành y khác với các ngành khác là còn phải đào tạo thêm chuyên khoa mà anh muốn chọn. Có như vậy thì mới không còn sự tréo ngoe là bs chuyên khoa I, bs chuyên khoa II khác với thạc sỹ, tiến sỹ.",ý kiến riêng,False,,
