comment_id,event_id,text,llm_emotion,is_trash,verified_label,notes
cmt_showbiz004_0005_r12,showbiz_004,"Nga Mlô thì đó cũng là 1 chiêu tạo drama để hot, để mng bàn tán là thành tâm điểm.. Xong nâng giá đi show đánh Dj, live bán hàng dc nhiều hơn. Vì tiền bất chấp lấy cha mẹ ra để bôi xấu lun mà, thì chuyện gi ko dám nua",Cà khịa,False,,
cmt_showbiz_020_1179,showbiz_020,Hong,Trung lập,False,,
cmt_showbiz_018_0030,showbiz_018,"Haizzzz. Nói thật thì quá trình ngta yêu nhau, hạnh phúc với nhau là thiệt mà. Nhưng hôn nhân không phải chỉ cần có tình yêu nồng cháy là bền, còn nhiều mặt khác nữa. Chia buồn 🥲",Đồng cảm,False,,
cmt_showbiz_032_0268,showbiz_032,Má này trả bài hông thuộc 🤣🤣 bà lê khanh mở phong bì sẵn là biết rồi haha,Trung lập,False,,
cmt_showbiz_034_0025_r01,showbiz_034,Nguyen Viet,,True,,
cmt_showbiz_020_3555,showbiz_020,Chết không mang theo được nửa xu mang hết đi mà làm phước đức cho người nghèo,Trung lập,False,,
cmt_showbiz_044_0436,showbiz_034,Đúng phương châm vàng trong dân là có nhiều,Trung lập,False,,
cmt_showbiz_033_1940_r383,showbiz_033,Thúy La thông tin nay chuẩn rôi trang này chưa bio đưa tin sai nhé,Trung lập,False,,
cmt_showbiz_020_2517,showbiz_020,Cho dù có từ thiện bao nhiu đi nữa mà một khi quân triều đình muốn tóm thì sai phạm nhỏ cũng thành to,Trung lập,False,,
cmt_showbiz007_0041_r20,showbiz_007,Triệu Công Hậu ờ xin lối ,,True,,
cmt_showbiz004_0004_r25,showbiz_004,"Ý Phan Như thôi đi c ơi. Lừa đảo kiếm cả mấy trăm tỉ. Bỏ ra 1-2 tỉ để từ thiện vừa để cho bớt nghiệp, vừa để đánh bóng tên tuổi lôi kéo lòng tin của mọi ng. Chung quy lại cũng vì lợi ích của bản thân nó. Bán hàng kém chất lượng là lừa đảo, hại ng đấy",Cà khịa,False,,
cmt_showbiz_018_0102,showbiz_018,Mọi sự lí hôn đều bắt nguồn từ kết hôn,Cà khịa,False,,
cmt_showbiz_044_0049,showbiz_034,Lừa đảo bà con Việt Nam đó là tọi ác phải sử chảm,Phẫn nộ,False,,
cmt_showbiz_033_1958_r16,showbiz_033,Bang Sao bản sao như Quang lươn vê lóc 🤣🤣🤣,Trung lập,False,,
cmt_showbiz_044_2024,showbiz_034,,,True,,
cmt_showbiz_020_0497,showbiz_020,Tịu,,True,,
cmt_showbiz020_2830_r01,showbiz_020,"Lê Diệu Anh Tới người mất cũng lôi ra câu like , sợ thật đấy",Trung lập,False,,
cmt_showbiz018_0008_r08,showbiz_018,Vô Diện,,True,,
cmt_showbiz_019_0007,showbiz_019,"Lỗi lớn nhất là hợp tác với mấy thành phần không học, không kiến thức, giàu lên chóng vánh, không bền vững. Chứ mấy cô huê hậu khác kinh doanh ầm ầm có sao đâu.",Cà khịa,False,,
cmt_showbiz_004_0039,showbiz_004,"Ngân và Quang vừa khoe mới tậu siêu xe độc nhất vô nhị đây mà...À thì ra đây là tiền bán hàng gian,hàng giả...",Cà khịa,False,,
cmt_showbiz008_0114_r04,showbiz_008,"Băng Sê Lào gì cũng tôi nghĩa là gì, và đọc lái lại có nghĩa k má, nó nhận nó hát câu từ sai rồi cứ bênh chi k biết",Trung lập,False,,
cmt_showbiz_011_0132,showbiz_011,Kệ bà nó đi...quan tâm làm chi,Trung lập,False,,
cmt_showbiz_043_1479,showbiz_033,Phải nói là nó làm dân túy thành công đấy chứ .,Trung lập,False,,
cmt_showbiz018_0044_r17,showbiz_018,Tuyết Mai mé đổ phở cũng đíu làm dc bày đặt bé này bé nọ còn thua t nữa :))),Cà khịa,False,,
cmt_showbiz_033_0562_r01,showbiz_033,Đoàn Công Tử công nhận tươi hơn í,,True,,
cmt_showbiz015_0005_r03,showbiz_015,"Đạt Tóc Kira vấn đề nó là người nổi tiếng . Hình ảnh k tốt thì phải chịu thôi. Nói bt thì nó khác gì thằng sena ,cũng vi phạm pháp luật. Rồi lên mạng suốt ngày lôi nó ra chửi . Vì nó là ng có tầm ảnh hưởng thì phải chịu thôi.",Trung lập,False,,
cmt_showbiz_004_0123,showbiz_004,U,,True,,
cmt_showbiz004_0013_r07,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh nghiện cái danh - cái tiền đến nỗi “đạp lên người khác” cũng là 1 dạng mai toé - dù vô hình nhưng nó vẫn ở đó.",Cà khịa,False,,
cmt_showbiz007_0002_r03,showbiz_007,Nguyễn Minh Nhật yêu Michael Jackson nha 😂😂😂,,True,,
cmt_showbiz_034_0997_r01,showbiz_034,Hải Trần làm gì bằng Mĩ lan.,,True,,
cmt_showbiz009_0020_r03,showbiz_009,"Trần Duy Quang đang yêu cái bị cắm sừng rồi bảo nó có bắt m yêu nó đâu ??? Gì vậy cha nội, biết thằng chả như vậy từ đầu yêu chi cha",Trung lập,False,,
cmt_showbiz_030_0119,showbiz_030,Kiện Thuii đánh bản quyền hết thui,,True,,
cmt_showbiz_034_1078_r59,showbiz_034,"Dây treo nhãn mác, tem nhãn, tag quần áo Phúc Gia chinh xac",,True,,
cmt_showbiz030_0001_r01,showbiz_030,Yến Nhi nhiều chuyện quá hà kk,Trung lập,False,,
cmt_showbiz_005_0050,showbiz_005,Thiên lôi,Trung lập,False,,
cmt_showbiz015_0003_r03,showbiz_015,Đạ Mấu toàn trẻ nghé mới nhú bt dùng mxh,Trung lập,False,,
cmt_showbiz004_0011_r04,showbiz_004,"Lê Quốc Tiến nó đi càng lâu càng tốt, nó giỏi dẫn dắt lắm",,True,,
cmt_showbiz019_0028_r02,showbiz_019,Đáng lắm,Trung lập,False,,
cmt_showbiz011_0037_r09,showbiz_011,Ánh Ánh,,True,,
cmt_showbiz004_0008_r01,showbiz_004,Nguyễn Thắng Lợi tin nhắn fb bạn xoá rồi bên an ninh mạng còn khôi phục lại được chứ huống gì ba cái đóng page này b :)),Cà khịa,False,,
cmt_showbiz024_0003_r02,showbiz_024,"Luis Miguel Rodríguez M cũng xem rồi thật ra ma toé tổng hợp nó Ko như ma toé truyền thống , nhiều Ng làm nghệ thuật họ muốn thăng hoa để sáng tác ( m Ko cổ vũ những việc đấy , nhưng chơi Ma toé TH này cũng phải có $ chứ Ko lom dom dc , phí phạm 1 tài năng ,",Trung lập,False,,
cmt_showbiz021_0001_r06,showbiz_021,"TOP Comments phường Việt Hưng , Long Biên à",,True,,
cmt_showbiz_012_0266,showbiz_012,Nói về tình người vẫn đáng thương,Trung lập,False,,
cmt_showbiz021_0005_r03,showbiz_021,Sơn Long số lượng càng nhiều giá càng giảm:)),Cà khịa,False,,
cmt_showbiz_033_0003_r05,showbiz_033,Nụcười Và Nướcmắt chỉ mong sau khi thụ án song số tiền đó được chị giúp đỡ người nghèo và trẻ em,Đồng cảm,False,,
cmt_showbiz_004_0205,showbiz_004,Bao giờ mới bắt được hết những doanh nhân đội lốt,Phẫn nộ,False,,
cmt_showbiz011_0026_r04,showbiz_011,Ngọc Hương ksh cũng khỏi tẩy thở oxi hết rồi:),Cà khịa,False,,
cmt_showbiz020_0133_r01,showbiz_020,Nguyễn Ly đọc đứng hình s mới load dc hi,Trung lập,False,,
cmt_showbiz_020_3634,showbiz_020,C có  tiền c xây biệt phủ cũng được,Trung lập,False,,
cmt_showbiz032_0002_r03,showbiz_032,Dâu Tây big4 luôn nè 🤣🤣,,True,,
cmt_showbiz008_0008_r06,showbiz_008,Celestina Truong phạt jack jack triệu(55triêu).cấm 9 tháng ok há 🤣🤣🤣,Trung lập,False,,
cmt_showbiz_012_0010,showbiz_012,Lsm ăn làm giàu khổ,Phẫn nộ,False,,
cmt_showbiz_033_1949_r40,showbiz_033,Khánh Huyền đồng bọn của nó mà em,,True,,
cmt_showbiz011_0027_r07,showbiz_011,Ngọc Hoa thật tự nhiên thấy anh jack ngầu hơn tuy tồi mà nhận :)) cha này lèm bèm khó chịu gê,Cà khịa,False,,
cmt_showbiz012_0015_r07,showbiz_012,Tam Thu,,True,,
cmt_showbiz_004_0010,showbiz_004,Cái kết của người ngạo mạn .. là vậy … coi thường chốn tôn nghiêm .. và coi thường mạng người tiêu dùng thì phải lúc trả nợ nghiệp báo thôi,Phẫn nộ,False,,
cmt_showbiz_044_2312,showbiz_034,Ác lai ác báo thôi cái gì cũng có nhân quả lua gạt sao mà bền cái đó gọi là ông trời ổng bắt khai khẩu đo không ai đánh mà khai,Trung lập,False,,
cmt_showbiz023_0003_r02,showbiz_023,Thu Hải đcmm,,True,,
cmt_showbiz_033_1953_r16,showbiz_033,Nguyễn Phương Nam 💯₫,,True,,
cmt_showbiz_012_0126,showbiz_012,Không lẽ đây là sự thật. Chắc đang đóng bộ phim dài tập nào đó á. Thôi cố diễn cho tốt rồi về làm người tử tế chị nha. Thật tiếc cho 1 diễn viên triển vọng.,Đồng cảm,False,,
cmt_showbiz004_0005_r26,showbiz_004,"Phòng, chống ma túy - Công an TP. Hồ Chí Minh cán bộ dạo này hài hài mà còn trả treo",Cà khịa,False,,
cmt_showbiz_021_0011,showbiz_021,"Theo tài liệu điều tra ban đầu, Bùi Thị Phương Linh (sinh năm 2004, hộ khẩu thường trú tại xã Phúc Sơn, thành phố Hà Nội) là Á khôi 1 của một cuộc thi sắc đẹp năm 2025. Tuy nhiên, do không có công việc và nguồn thu nhập ổn định, Linh đã tham gia hoạt động bán d** khi khách mua d** có nhu cầu.

Không dừng lại ở đó, Linh còn tham gia môi giới, giữ vai trò đầu mối liên hệ, điều phối người bán d**, trực tiếp trao đổi với khách mua d** về giá cả và địa điểm, qua đó hưởng tiền chênh lệch môi giới.

Quá trình điều tra cho thấy, thông qua các mối quan hệ xã hội, Linh kết nối với các đối tượng mua d**, thỏa thuận giá bán d** và điều động nhiều người khác tham gia bán d** theo yêu cầu của khách. Linh gửi hình ảnh gợi cảm của các cô gái bán d** cho khách mua d** nhằm mời chào, giới thiệu và để khách lựa chọn. Sau khi khách đồng ý, Linh trực tiếp trao đổi, thỏa thuận giá cả, thống nhất địa điểm và điều động người bán d** đến theo yêu cầu. Các giao dịch được trao đổi qua điện thoại và các ứng dụng nhắn tin, tiền được chuyển khoản trước khi thực hiện hành vi mua bán d**.

Đến tối ngày 13/1, tại một nhà nghỉ trên địa bàn phường Việt Hưng, thành phố Hà Nội, khi các đối tượng đang thực hiện hành vi mua bán d** thì bị lực lượng công an kiểm tra, bắt quả tang nhiều cặp mua bán d** tại các phòng khác nhau. Toàn bộ các đối tượng cùng tang vật đã được đưa về trụ sở cơ quan công an để phục vụ công tác điều tra, làm rõ.
Qua xác minh ban đầu, giá bán d** của các đối tượng gồm Bùi Thị Phương Linh, Quách Thị Diễm và Nguyễn Thị Quyên dao động từ khoảng 4 đến 6 triệu đồng mỗi lượt. Ngoài số tiền thỏa thuận ban đầu, khi thực hiện hành vi mua bán d** Linh còn thu thêm tiền từ khách mua d**, qua đó hưởng lợi bất chính từ hoạt động môi giới. Trong vụ việc bị phát hiện, tổng số tiền Linh nhận từ khách mua d** khoảng 18 triệu đồng, trong đó Linh cũng sẽ hưởng hoa hồng, chênh lệch từ việc môi giới. Số tiền này được chuyển khoản hoặc giao trực tiếp trước khi các đối tượng thực hiện hành vi mua bán d**.

Hiện Phòng Cảnh sát hình sự, Công an thành phố Hà Nội đang tiếp tục mở rộng điều tra, làm rõ vai trò, hành vi của từng đối tượng liên quan để xử lý theo quy định của pháp luật.

Theo: Đài Phát thanh và Truyền hình Hà Nội",Trung lập,False,,
cmt_showbiz_012_0268,showbiz_012,"Thương em quá 
Chúc em luôn mạnh khoẻ 
Rồi ngày mai trời lại sáng",Trung lập,False,,
cmt_showbiz_020_3159,showbiz_020,"Đúng là mxh.lúc bả làm từ thien thi tung hô ca tụng đủ điều ,jo đụng chuyện thi bu nhau noi thế này thế kia ngi củng mắt cười thiệt .",Trung lập,False,,
cmt_showbiz007_0049_r04,showbiz_007,Bảo Nhi 😥,,True,,
cmt_showbiz019_0009_r04,showbiz_019,Lam Nguyen tâm tịnh thì ma nào dắt,,True,,
cmt_showbiz_020_0032,showbiz_020,"Căng👏👏👏👍🏻👍🏻, Việt Nam! tuyệt vời❤️❤️❤️🇻🇳🇻🇳🇻🇳",,True,,
cmt_showbiz_044_0637,showbiz_034,"Làm ăn nhẹ như bông hồng nhỉ, đêm nằm chỉ cần nghỉ ra chiêu trò là ngày mai tiền vào như nước",Trung lập,False,,
cmt_showbiz_018_0011,showbiz_018,Phương Võ tr ơi =))),,True,,
cmt_showbiz_043_0603,showbiz_033,"Biểu cảm của nó là cợt nhả và coi thường pháp luật,1 thời gian thật kinh tởm con này ngày nào cũng thấy nó chạy quảng cáo,live trim chặn mãi ko hết đa số lừa những người lớn tuổi,với những người nhẹ dạ",,True,,
cmt_showbiz_020_1186,showbiz_020,Ủa nhanh thế nhỉ,Trung lập,False,,
cmt_showbiz_020_1819,showbiz_020,Lên thớt,Cà khịa,False,,
cmt_showbiz005_0010_r02,showbiz_005,Huong Luu m xem sao kê k t gửi cho,,True,,
cmt_showbiz_017_0047,showbiz_017,0,,True,,
cmt_showbiz_033_1942_r49,showbiz_033,Văn Quang im thì không giàu.,,True,,
cmt_showbiz_025_0010,showbiz_025,Mọi người vào trang mình sẽ thấy những bài viết Không Ai Dám Viết về vấn đề Nhân Quyền ở Việt Nam. Mình hứa là nó sẽ không phí một giây nào của bà con.,Trung lập,False,,
cmt_showbiz019_0002_r11,showbiz_019,Thuy Tran thấy có ô cmt mồm sao ngao vậy😂,,True,,
cmt_showbiz004_0007_r01,showbiz_004,Lê Mỹ Kim bế nốt bàng quang luôn cho mxh trong sạch,,True,,
cmt_showbiz_021_0051,showbiz_021,"Trần Mai thấy bảo bên x8, m biết em này không😆",Cà khịa,False,,
cmt_showbiz_034_2068_r66,showbiz_034,Phạm Thế Hưng vợ cũ k khéo cũng vào tù theo :)))) pư,Trung lập,False,,
cmt_showbiz_011_0139,showbiz_011,tẩy chay kịch liệt,Phẫn nộ,False,,
cmt_showbiz_043_1518,showbiz_033,"Còn cười được, rất tự tin, rất tỉnh.",Trung lập,False,,
cmt_showbiz_033_1940_r86,showbiz_033,Oanh Nguyen,,True,,
cmt_showbiz_020_1646,showbiz_020,Thương Út,,True,,
cmt_showbiz_011_0237,showbiz_011,Thì nó ko có con thiệt nà bây. Nó làm ngta có con thôy,Phẫn nộ,False,,
cmt_showbiz_013_0050,showbiz_013,2 con điên,Trung lập,False,,
cmt_showbiz023_0038_r01,showbiz_023,Kiều Nga đẻ rồi bạn qua đây mình dẫn đi gặp chị hòa,Trung lập,False,,
cmt_showbiz009_0031_r01,showbiz_009,Nguyễn Hiền ní ơi ní ní nhìn lại xem khác biệt lắm luôn thằng này tra nam điển hình còn trà xanh thằng kia nó bỏ con thôi chứ nó k có đụng ai cũng ịch đâu mà ní nói giống hả ní,Trung lập,False,,
cmt_showbiz032_0003_r01,showbiz_032,Hae Lee có tụi fan con nai mù quáng mới kinh hoàng,Trung lập,False,,
cmt_showbiz_043_0375,showbiz_033,Sau thời gian tạm giam em ý cười còn tươi hơn.,Trung lập,False,,
cmt_showbiz_030_0046,showbiz_030,bọn này hài vl,Trung lập,False,,
cmt_showbiz_030_0285,showbiz_030,rồi vấn đề hát nhép nữa chi,Trung lập,False,,
cmt_showbiz009_0011_r05,showbiz_009,Huyền Thu vi khuẩn 🤣🤣🤣,,True,,
cmt_showbiz_033_0001_r166,showbiz_033,Hùng Mộc có tiền chạy về trại ngay hà đông hà nội.chỉ ăn với chơi ở trong trại đầy đủ tiện nghi như nhà mình.chồng con vào chơi bt,Cà khịa,False,,
cmt_showbiz019_0023_r08,showbiz_019,Quang Sáng phải chọn lọc thông tin là hoàn toàn đúng. Sản phẩm có như quảng cáo không rồi lúc đó trả lời cũng chưa muộn.,,True,,
cmt_showbiz_020_2427,showbiz_020,Mẹ biết mẹ lại buồn cho coi 🫣,Trung lập,False,,
cmt_showbiz_020_3419,showbiz_020,Nhiều  người hay sân si nhỉ.người ta có hiếu người ta xây cho cha họ thì phước chứ sao  lại cứ người ta xảy ra rồi nói người ta thế này thế kia,Trung lập,False,,
cmt_showbiz_044_1818,showbiz_034,Tưởng hết năm số 9 òi :)),Trung lập,False,,
cmt_showbiz018_0045_r21,showbiz_018,"Sương Trà t cũng dị ứng mấy đứa kiu làm đám cưới cho lớn chi rồi cũng lị dị, kiu làm đại đại đi được rồi. Lúc ngta yêu nhau thì ngta làm đám lớn nỡ mài nỡ mặt đôi bên, có ai mà biết trước được sau này đâu. Bộ đám cưới phải tính luôn dự định li dị hay sao mà làm đám đại cho xong, mà đi mỉa mai cái đám cưới. Đh nghĩ gì",Cà khịa,False,,
cmt_showbiz_020_2433,showbiz_020,"chúc cho anh chị không sao , để làm đẹp cho chị e , làm giàu cho đất nước , yêu thương a c ❤️❤️",Trung lập,False,,
cmt_showbiz_033_1946_r53,showbiz_033,Trung Nguyên nó lấy một mẩu nhỏ từ doanh thu hàng kém chất lượng bố thí để lấy hình ảnh và sau đó lại bán được nhiều hơn. chỉ có bò mới bị dắt mũi,Trung lập,False,,
cmt_showbiz_020_1668,showbiz_020,Minh Sang,,True,,
cmt_showbiz014_0002_r23,showbiz_014,Ty Trần nói vậy ko đc ngay quận 1 thì đầy người nghèo đấy thôi còn quan trọng cách họ làm vvvv.,Trung lập,False,,
cmt_showbiz019_0003_r03,showbiz_019,Louis Nguyen quang linh vlog với 2 thân tín mới là cổ đông to nhất khi bỏ phiếu chiếm 40% chưa kể còn thân thiết với hằng du mục. Đội kia là 3 đứa kia .,Trung lập,False,,
cmt_showbiz019_0002_r17,showbiz_019,"Bí Mật Showbiz lòi chành c iu he, hoa hậu quốc dân đồ đó",Cà khịa,False,,
cmt_showbiz018_0005_r01,showbiz_018,Nguyễn Mai thật. Cái gì càng khoe thì càng mất mà.,Trung lập,False,,
cmt_showbiz_043_1913,showbiz_033,,,True,,
cmt_showbiz_044_1006,showbiz_034,Thang nay an roi đi lửa nguoi ta cuoi cung bi tu toi tien thi không được su dung,Trung lập,False,,
cmt_showbiz019_0036_r04,showbiz_019,Huỳnh Thanh Lợi bác cho e xin video với,,True,,
cmt_showbiz_044_0013,showbiz_034,"Phải nói chị vợ có Phước , người tào khang khó khăn thủa đầu an toàn khi thuyền có dự định lật , trời có mắt , để chị rời xa phi pháp",Đồng cảm,False,,
cmt_showbiz_020_0112,showbiz_020,"Chết cười phần cuối của mục 1. "" mắt bồ câu con đậu con bay..."" 😅😂🤣",Trung lập,False,,
cmt_showbiz_033_1940_r226,showbiz_033,"Tuyền Văn Hóa còn fai lôi tội chất lượng SP ra nữa, k thể để nó ma mị, hút máu dân 1000 nhả ra 1 đồng làm từ thiện để lấy lòng dân u mê kém hiểu biết, lộng hành bao năm nay",Trung lập,False,,
cmt_showbiz_020_2924,showbiz_020,Ước gì có 1ty  trả nợ,Trung lập,False,,
cmt_showbiz019_0056_r01,showbiz_019,Phạm Nguyễn Hồ li chứ ve sầu gì bạn,,True,,
cmt_showbiz_044_2404,showbiz_034,Có tật giật mình,Trung lập,False,,
cmt_showbiz_020_1966,showbiz_020,Hoài Thanh,,True,,
cmt_showbiz_020_2241,showbiz_020,Nguyễn Tuyết,,True,,
cmt_showbiz_033_0001_r164,showbiz_033,"Khai Võ nó nói đúng mà , hứa hẹn cho mỗi đứa 100tr thì nó chẳng hầu hạ",Cà khịa,False,,
cmt_showbiz_034_0369_r01,showbiz_034,Do Toi Nguyen tiền nhiều giờ cũng thua bác Tới. Kk,Trung lập,False,,
cmt_showbiz_020_0793,showbiz_020,A c đi xa quá,Trung lập,False,,
cmt_showbiz_033_0021_r06,showbiz_033,Nó cười vì đúng ước nguyện được đi tù á mà :))),Trung lập,False,,
cmt_showbiz_012_0091,showbiz_012,"Sao vụ con bé đứt lìa chân ra đi mãi mãi, do thằng khốn nạn kia... dang dở bao hoài bảo, bao ước mơ. Mà không thấy báo chính thống nào rầm rộ đưa tin.",Phẫn nộ,False,,
cmt_showbiz011_0047_r06,showbiz_011,Phúc Lan Hoàng Hơn con nhỏ tận 15 tuổi mà thằng hãm này làm cái trò gì mất dạy gớm.,Phẫn nộ,False,,
cmt_showbiz019_0060_r05,showbiz_019,Ka Ka ăn nói như bại não,,True,,
cmt_showbiz_007_0097,showbiz_007,Cho xin fb nữ Thuý zy đi mn uiu,Trung lập,False,,
cmt_showbiz_043_1175,showbiz_033,"Đẹp gái , tự tin lắm. 😂😂🤣😅😆😆😁😁😁😄. 
Vì dù sao cả nhà tiêu 3 đời vẫn ko hết tiền. 🤣",Trung lập,False,,
cmt_showbiz_019_0244,showbiz_019,Làm sao cộng đồng phát hiện lại xin lỗi . Lỡ kg phát hiện có xin lỗi hay kg . Hay vẫn bán vẫn quảng cáo như vậy . Tẩy chay những quảng cáo kg thật kg chất lượng,,True,,
cmt_showbiz020_2968_r01,showbiz_020,"Xuân Quỳnh làm đc như họ thì mình không mơ, vì loại uống máu của đồng loại thì tôi không đủ trình nhé",Trung lập,False,,
cmt_showbiz007_0037_r04,showbiz_007,Lin Elyseen sao ngày trc lại tin nó,,True,,
cmt_showbiz_018_0364,showbiz_018,Có lẽ ổng đã tìm thấy ng đàn ông của đời mình chăng😆😆,Trung lập,False,,
cmt_showbiz_034_2072_r40,showbiz_034,Đạt Giang haha,,True,,
cmt_showbiz_004_0020,showbiz_004,Xích cả chân tay luôn,Cà khịa,False,,
cmt_showbiz_033_1940_r56,showbiz_033,Nguyễn Hiếu nhìn ghét thực sự luôn ý bạn nhỉ 😅,Trung lập,False,,
cmt_showbiz_011_0130,showbiz_011,Thật đáng lo ngại . thật sự không hiểu nổi những người khi xem bọn này vì mục đích gì và có lợi gì để họ theo dõi bọn này vất vả như vậy,Phẫn nộ,False,,
cmt_showbiz018_0024_r06,showbiz_018,인연 ừ giật tít:),Trung lập,False,,
cmt_showbiz_044_0608,showbiz_034,Thu về làm lại đê sông cầu cho thái Nguyên để thái nguyên ko bị  lũ lụt  thì Nd TN cảm ơn nhiều đấy,Trung lập,False,,
cmt_showbiz_004_0071,showbiz_004,Chơi tới dây XÍCH luôn. Y như trong phim Trung Quốc có cái khúc mà áp giải tội phạm ra pháp trường hành quyết á,Cà khịa,False,,
cmt_showbiz_004_0042,showbiz_004,"Moa, a hau doanh nhan the gioi, nghe muon oi🤮🤮🤮🤮nhin cai mat moc cua no con thua con khung beta o hanoi nua😁😁😁nen loi cai thg luong bang quang vo nua moi dung😁😁😁",Cà khịa,False,,
cmt_showbiz018_0005_r05,showbiz_018,Nguyễn Mai co khi clip đang noi ra van de bản thân ay chu,Trung lập,False,,
cmt_showbiz024_0009_r02,showbiz_024,Nguyễn Mai Anh bà hóng tin ở chỗ nào đấy chỉ tôi cái.,Trung lập,False,,
cmt_showbiz_020_0711,showbiz_020,Với Cs phô trương là thịt ngay.,,True,,
cmt_showbiz012_0050_r02,showbiz_012,"Diệu Diệu Hương chắc hợp đồng tình tiền thôi mà cho người ta chén ít quá nên nó kiện,với lại số tiền quá lớn với 1 người như TNA giá mua dâm vậy là chát",Trung lập,False,,
cmt_showbiz018_0009_r01,showbiz_018,Thuy Tien có xem qua nma thấy bt,Cà khịa,False,,
cmt_showbiz_020_2623,showbiz_020,"Vạy thì có đến 99% các tmv lớn nhỏ,spa đều sai pạm đặc biệt spa họ đâu có chuyên môn gì đâu",Trung lập,False,,
cmt_showbiz_033_1940_r331,showbiz_033,Lê Kim Oanh so sánh quá khập khiễng,,True,,
cmt_showbiz_044_1693,showbiz_034,Dùng tài năng để đi ăn cướp cần xử lý nghiêm.,Trung lập,False,,
cmt_showbiz009_0012_r01,showbiz_009,Vũ Thanh Huyền đ có tiền để u mê 🤣,,True,,
cmt_showbiz_033_1978_r42,showbiz_033,Hà Nguyên ăn cứt 💩 hả,,True,,
cmt_showbiz_018_0110,showbiz_018,Làm rầm rộ. Chia sẻ đạo lý nhiều về tình yêu mà tình yêu của m thì ko giữ dc. Hài hước thật,Cà khịa,False,,
cmt_showbiz_009_0263,showbiz_009,"Giải thích cái gì, thằng đàn ông khi cãi nhau mà im lặng hẳn 5 ngày để cgái ngta tự đi xin lỗi, nchuyen trc mặc dù ổng là người sai thì ko nên giữ, cái tôi nó to quá, tính toán với cả người yêu mình",Trung lập,False,,
cmt_showbiz018_0001_r04,showbiz_018,"Mình cũng nói là đã từng và nhiều người thôi chứ mình đâu có bắt tất cả, hay mem nhà mình phải coi họ là hình mẫu...

Mình không có vấn đề với quan điểm riêng của mọi người nha ^^",Trung lập,False,,
cmt_showbiz_006_0057,showbiz_006,Phạm Thu Thuỷ,,True,,
cmt_showbiz_020_1219,showbiz_020,Thế bịp ạ,Trung lập,False,,
cmt_showbiz_033_1941_r99,showbiz_033,Xôi Lạc đéo có tao trong đấy đâu.,,True,,
cmt_showbiz_011_0032,showbiz_011,"Năm 2025 kiểu:

Hẹn hò = Chưa yêu ??????
P/s: Mày nói chưa yêu mà đi hẹn hò với con gái nhà người ta làm gì??????",Cà khịa,False,,
cmt_showbiz_044_0655,showbiz_034,Đến cuối cùng hắn cũng chỉ là lính đánh thuê mà thôi đó gọi là thông minh đi dạy người khác sao,Trung lập,False,,
cmt_showbiz_020_1946,showbiz_020,Nguyễn Thị Ngọc Thuấn,,True,,
cmt_showbiz019_0203_r06,showbiz_019,Huỳnh Lam ra đường nể mỗi anh Ba duy,,True,,
cmt_showbiz_001_0012,showbiz_001,"Nhạc thì hay, nhưng nhìn vào đúng kiểu chơi đồ 🤣",Cà khịa,False,,
cmt_showbiz_033_0001_r212,showbiz_033,"Nguyễn Việt Tùng 1 ngày trong tù bằng ngàn thu bên ngoài.
Ông thử chơi điện thoại 1 ngày trong phòng ngủ xem.",Cà khịa,False,,
cmt_showbiz_033_1940_r17,showbiz_033,Tuyền Văn Hóa doanh thu khủng khiếp thật,,True,,
cmt_showbiz018_0012_r11,showbiz_018,"Khánh Linh đàn ông 50 tuổi lấy được vợ khi giàu, đàn bà 50 tuổi lấy được chồng cũng chỉ khi giàu thôi :)))",Cà khịa,False,,
cmt_showbiz025_0022_r02,showbiz_025,Nguyên Thuận bạn nói quá đúng . loại này phải để ngồi ăn cơm cân 12 năm hoa đào nở đẹp,Phẫn nộ,False,,
cmt_showbiz_009_0031,showbiz_009,Nguỵ công tử😂  từ đợt yêu nkem đã chê vl,Cà khịa,False,,
cmt_showbiz009_0002_r15,showbiz_009,Vũ Thuỳ Châm,,True,,
cmt_showbiz019_0036_r03,showbiz_019,Vương Giàu,,True,,
cmt_showbiz018_0035_r05,showbiz_018,Nguyễn Tâm thiệt. Thua hàng ông bà bố mẹ hết,Cà khịa,False,,
cmt_showbiz_023_0200,showbiz_023,Nếu đubgs thật thì t phải công nhận giỏi giữ  kín ghê,Trung lập,False,,
cmt_showbiz_034_2083_r01,showbiz_034,Tĩnh Lặng,,True,,
cmt_showbiz_033_1940_r558,showbiz_033,Tuyền Văn Hóa moá dáng đi cùng mấy a công an như lãnh đạo cấp cao 🤣🤣🤣,Trung lập,False,,
cmt_showbiz004_0004_r21,showbiz_004,"Cẩm Tú Nguyễn làm gì dc 10%, 80 cuốn sổ đỏ thì 10% cũng phải dc vài chục tỷ rồi.thấy đi từ thiện toàn phát mỳ phát sữa thì đáng bn như Hoàng hường còn donate mấy tỷ chứ bao h thấy n98 đâu",Cà khịa,False,,
cmt_showbiz021_0001_r04,showbiz_021,TOP Comments nhầm hay sao? Chứ thấy ấy toàn pn đảm vs đoan chính thôi. Chắc trong chạy ra ngoài ra hành nge  hay sao í. Bụm miệng ko nhịn đc.. :D,Cà khịa,False,,
cmt_showbiz_004_0239,showbiz_004,Láo thật?,,True,,
